time,flux
183.63956991173015,557048.7752098663
183.6600037690134,557122.1636468499
183.68043762629668,557047.1457169113
183.70087148357993,556919.7145492794
183.72130534086318,557110.625
183.7417391944182,557104.625
183.76217304774036,557097.0
183.78260690105526,557093.8125
183.8030407541446,557110.125
183.82347460700112,557106.375
183.84390845961752,556931.25
183.86434231200838,556919.1875
183.8847761641664,556848.1875
183.90520991631638,556846.75
183.92564386824233,556852.8125
183.9460777199347,556796.6875
183.96651147138618,556766.0
183.98694542284647,556805.0625
184.00737927384034,556790.6875
184.02781302482617,556831.25
184.04824697558797,556828.8125
184.06868082611618,556796.5625
184.0891146766371,556867.625
184.1095484266989,556927.0625
184.1299823767622,557017.75
184.15041622658464,556987.6875
184.17084997618076,557066.5625
184.19128392554558,557002.1875
184.21171777490235,557057.1875
184.23215152403282,557033.3125
184.2525853729312,557039.625
184.27301932159025,556991.9375
184.29345307002222,557042.1875
184.31388691822212,556935.5
184.3343208664155,556929.875
184.35475461438182,556941.3125
184.37518846211606,557033.0
184.39562240961095,557076.8125
184.41605625711236,557046.8125
184.43649000414734,557082.9375
184.45692385117582,557044.0625
184.4773577979795,557050.75
184.49779154454882,557044.25
184.51822539111163,557073.375
184.5386593372168,557021.125
184.55909308332048,557043.9375
184.5795269291848,557006.5
184.59996077482356,557031.625
184.6203946202295,556992.875
184.64082846562815,556916.4375
184.66126231056842,556976.75
184.68169625550945,557002.8125
184.70213000020885,557011.5
184.7225638449163,556998.3125
184.74299778915884,556968.5
184.76343153339258,556989.6875
184.7838653771687,557053.4375
184.80429912094405,557004.8125
184.82473306471366,557000.125
184.8451669080241,557043.25
184.86560075110174,557028.6875
184.8860345941721,556979.375
184.90646843701688,557008.75
184.92690227962885,557020.625
184.94733602223278,556960.5
184.96776996437984,556979.6875
184.98820370652538,556991.0625
185.00863754819875,557008.875
185.02907149011298,556982.4375
185.0495053315608,557006.0625
185.06993912277176,557000.7227376194
185.09037291398272,556988.3125
185.11080675473204,557022.625
185.13124059547408,556980.3125
185.1516744362234,556915.875
185.17210827650706,556870.9375
185.1925421165506,556906.25
185.21297595660144,556944.875
185.23340979641944,556971.1875
185.25384363599733,557004.1875
185.27427747534966,556994.125
185.29471121470124,556969.8125
185.3151451535814,556963.0
185.33557899246807,556953.5
185.35601273112115,557033.5625
185.37644666953565,556994.4375
185.39688050795667,556940.3125
185.41731434591202,556954.75
185.43774808385933,556928.9375
185.45818202158262,556955.5625
185.4786158590723,556987.125
185.4990495963284,556966.0625
185.51948353357875,557012.125
185.53991737036995,556961.0
185.5603511071531,556976.25
185.58078494371148,556980.6875
185.60121888003778,556976.0625
185.62165261636255,556956.6875
185.64208645221515,556975.375
185.6625203880758,556949.875
185.6829541236948,557005.5625
185.703387959089,556764.8125
185.7238217942504,556947.75
185.74425572940527,556831.1875
185.76468946410023,556973.9375
185.78512329879595,556916.375
185.80555723325233,556925.375
185.82599096748163,556967.6875
185.84642480147886,556972.125
185.86685853547533,556950.875
185.88729246923322,556929.1875
185.9077263027648,556946.5
185.92816013605625,556908.625
185.94859396912216,556899.3125
185.96902780195524,556957.4375
185.9894616347883,556861.0
186.00989536738052,556877.5
186.0303292997487,556853.6875
186.050763131876,556915.1875
186.071196863777,556950.875
186.09163079567952,556924.625
186.11206462711561,556955.6875
186.13249835854367,556907.125
186.15293218974693,556820.0625
186.17336612094368,556905.25
186.19379995168129,556911.5625
186.2142336821853,556911.125
186.23466761269083,556962.125
186.2551014429555,556936.625
186.27553517299384,556943.625
186.29596900303295,556957.125
186.31640293259989,556899.6875
186.33683666217257,556921.1875
186.3572704915132,556933.6875
186.37770442061446,556896.875
186.39813814948866,556946.6875
186.4185719781235,556879.25
186.43900580676564,556891.6875
186.4594396349421,556923.125
186.47987346311857,556957.0625
186.50030729105492,556911.0625
186.52074121899932,556891.4375
186.54117494646925,556906.0625
186.56160877394723,556930.9375
186.58204250095878,556942.6875
186.60247642797185,556951.9375
186.62291025474406,556926.0
186.64334398152278,556919.3125
186.66377790783008,556936.375
186.6842117341439,556931.8125
186.7046455602249,556923.25
186.7250792860723,556878.3125
186.7455132116811,556943.0
186.7659470370636,556927.25
186.78638076244533,556948.9375
186.80681468758848,556890.3125
186.8272485122725,556796.25
186.84768223695573,556804.9375
186.86811606163246,556738.0625
186.88854998585157,556938.5
186.90898371006915,556907.9375
186.92941753381456,556927.125
186.949851457568,556916.8125
186.97028518131992,556941.0625
186.99071900459967,556894.25
187.01115282765386,556962.75
187.03158675070154,556973.1875
187.05202047352213,556882.5625
187.07245429611066,556879.25
187.09288821846712,556905.5625
187.11332194058195,556907.8125
187.13375576270482,556974.0625
187.15418958436203,556905.9375
187.17462340601196,556916.9375
187.19505722743634,556936.5
187.21549104862788,556915.375
187.23592486981215,556893.125
187.25635869053804,556942.75
187.27679251126392,556938.125
187.29722623174894,556986.5
187.31766015200992,556935.375
187.3380939720373,556926.6875
187.35852769205667,556978.25
187.37896161161916,556936.0625
187.3993954311809,556956.1875
187.41982915050176,556934.4375
187.44026296959782,556946.6875
187.46069688846183,556902.6875
187.48113060731703,556956.75
187.5015644257146,556910.8125
187.52199834411294,556892.6875
187.54243216227042,556900.3125
187.56286588020157,556925.5
187.58329969790066,556889.8125
187.60373361559323,556916.25
187.6241673328259,556881.5625
187.64460115005932,556930.8125
187.6650350670534,556831.5625
187.6854687838204,556824.1875
187.70590260058816,556836.25
187.726336416883,556914.125
187.7467702331851,556944.125
187.76720404925436,556948.9375
187.78763786508352,556914.25
187.8080717806879,557013.125
187.82850549605791,556929.1875
187.84893931142142,556956.125
187.86937302632577,556893.4375
187.88980694123165,556947.125
187.91024075589667,556997.125
187.93067447033536,556904.0
187.95110838477558,556961.875
187.9715421987421,556948.75
187.9919760127159,556973.625
188.0124097264561,556882.8125
188.03284363995772,556925.1875
188.05327740311623,556912.9877818029
188.07371116627473,556923.5
188.0941450793107,556928.0
188.11457889212033,556911.25
188.13501260446355,556963.4375
188.15544641680026,556920.25
188.175880329145,556945.875
188.19631404102256,556945.125
188.2167478528936,556888.875
188.23718176430702,556903.75
188.25761557571968,556919.375
188.27804928689147,556924.3125
188.29848309783847,556860.8125
188.31891700878623,556956.0625
188.33935071925953,556933.25
188.35978452974086,556917.75
188.38021843999013,556901.0
188.40065214999777,556947.0625
188.4210859597806,556927.9375
188.44151976956346,556950.0625
188.46195357887336,556909.4375
188.48238738819055,556920.1875
188.5028211972749,556802.25
188.52325500611914,556860.6875
188.54368881473783,556833.6875
188.5641226231237,556907.75
188.5845563315088,556958.5
188.6049902396553,556881.375
188.62542404734268,556891.8125
188.645857755022,556934.125
188.66629166271014,556910.9375
188.68672546993184,556866.25
188.7071591771528,556904.875
188.72759298390156,556913.9375
188.7480267906576,556890.75
188.76846059717354,556871.625
188.78889440346393,556892.125
188.8093282097543,556911.1875
188.82976201557904,556874.5625
188.85019582139648,556899.3125
188.8706295269876,556926.25
188.89106343234016,556885.0625
188.9114972374664,556955.75
188.93193094235903,556900.0
188.9523648472532,556871.625
188.9727986519065,556860.1875
188.9932324561014,556919.5625
189.01366616029554,556858.25
189.03410006448394,556905.5
189.05453386821318,556932.375
189.07496757170884,556925.875
189.09540147519874,556874.875
189.11583527846233,556897.25
189.13626898149232,556909.0625
189.15670278428297,556856.5
189.17713668684883,556868.5625
189.19757038941316,556873.9375
189.21800419150532,556860.375
189.2384380936055,556876.625
189.25887179547135,556868.0
189.27930559709785,556891.25
189.2997393984988,556896.125
189.3201732999005,556869.9375
189.34060700082773,556779.5
189.361040801763,556799.0
189.38147470245895,556819.0
189.4019084029278,556836.6875
189.42234220339742,556856.4375
189.44277590340062,556890.1875
189.46320980339806,556889.6875
189.48364360293635,556908.1875
189.50407740247465,556873.3125
189.52451120177284,556897.125
189.54494500084547,556926.0625
189.5653787999181,556942.6875
189.58581249851704,556919.5
189.60624639712478,556862.5
189.62668019549164,556876.875
189.6471138936322,556895.125
189.66754769154068,556868.6875
189.68798158944992,556871.375
189.7084152868847,556870.1875
189.72884908432752,556830.4375
189.74928298129817,556876.875
189.76971677827532,556907.3125
189.79015047525172,556899.4375
189.81058427176322,556934.1875
189.83101816803537,556916.6875
189.85145186431328,556892.375
189.8718856603591,556896.375
189.8923195561656,556922.9375
189.91275325174502,556879.1875
189.93318704709236,556889.0
189.95362074219884,556951.9375
189.9740546373141,556910.6875
189.9944884321958,556888.5625
190.01492222683737,556895.1875
190.0353560212534,556897.5
190.05578981543658,556853.5
190.07622360937967,556898.875
190.09665730332927,556897.75
190.11709119704756,556911.25
190.13752499029215,556900.1875
190.15795868354326,556865.0
190.1783925767959,556820.25
190.19882636957482,556786.0
190.21926006212743,556787.25
190.2396938546808,556838.875
190.26012774699484,556888.3125
190.28056153908256,556851.625
190.30099523093668,556858.25
190.32142912255222,556891.75
190.34186291394144,556860.0
190.3622966053299,556871.6875
190.38273039647902,556933.0625
190.40316428740334,556932.0
190.4235979780933,556883.5
190.44403176854394,556897.3125
190.46446565876977,556887.375
190.48489934899408,556927.375
190.5053331387462,556876.3125
190.52576692850562,556948.0
190.5462007180322,556881.0625
190.56663450731867,556880.375
190.58706829661241,556904.25
190.60750218544126,556879.3125
190.6279358742613,556919.4375
190.64836966285657,556905.1875
190.6688033509854,556887.875
190.68923723910848,556897.125
190.70967102723807,556906.8125
190.730104814902,556956.4375
190.75053860255866,556947.0
190.77097238975693,556892.1875
190.7914061769552,556940.3125
190.8118398639199,556880.125
190.83227375064598,556903.875
190.8527075373786,556909.25
190.8731412236375,556930.75
190.8935751099052,556932.0625
190.91400889593933,556918.3125
190.93444258150703,556919.3125
190.95487636730104,556880.625
190.97531025263743,556870.1875
190.9957439377322,557040.6875
191.01617772283498,556824.1875
191.03661150746848,556921.598699725
191.05704529210198,556842.625
191.07747907650628,556854.4375
191.09791286067775,556915.75
191.1183467448427,556920.3125
191.13878042854776,556914.0
191.15921421225357,556986.375
191.17964809572004,556850.6875
191.20008177895943,556898.0625
191.22051556196675,556925.4375
191.24094934473396,556914.75
191.26138312727562,556929.5
191.28181690981728,556944.125
191.30225069211883,556950.0
191.322684473962,556921.8125
191.34311825580517,556872.0
191.36355203740823,556948.75
191.3839857190178,556942.5625
191.40441960016324,556944.125
191.42485338130064,556967.125
191.44528706221172,556936.375
191.4657209428915,556913.3125
191.4861547233304,556897.75
191.506588403543,556946.6875
191.5270221835235,556934.6875
191.54745606349752,556929.875
191.56788984301238,556989.8125
191.58832352252648,556978.5625
191.608757401802,556926.5625
191.6291911808512,556936.125
191.64962485989963,556909.5625
191.67005863848317,556948.9375
191.6904925170602,556956.8125
191.7109261951773,556970.75
191.7313599732879,556960.0625
191.75179385117372,556911.0
191.77222752882517,556945.3125
191.79266130647738,556927.1875
191.81309508365666,556941.6875
191.83352896084398,556896.875
191.85396263778966,556817.9375
191.87439641427773,556801.0
191.8948301907658,556909.87922882
191.91526396725385,556879.3125
191.93569774326897,556942.75
191.9561314192906,556931.375
191.97656529484084,556947.4375
191.99699907039758,556983.625
192.0174328457215,556959.125
192.03786662081257,556895.375
192.05830039589637,556906.8125
192.07873417052178,556916.4375
192.09916784514644,556899.875
192.11960171929968,556908.1875
192.14003549345944,556876.0625
192.1604691673856,556930.875
192.18090304107318,556906.875
192.20133681476727,556886.8125
192.22177048799495,556927.125
192.2422042612161,556931.8125
192.26263813397964,556997.9375
192.28307180674165,556915.25
192.3035055792643,556935.4375
192.32393935179425,556966.4375
192.34437322385202,556967.625
192.3648068956827,556897.9375
192.38524066751415,556909.875
192.40567443911277,556908.375
192.42610821047128,556886.75
192.44654198160424,556971.0
192.46697575250437,556943.375
192.48740952339722,556969.9375
192.50784319383092,556945.0
192.52827706426615,556924.5
192.5487108344605,556942.375
192.5691446044293,556975.875
192.58957827416452,556967.25
192.61001214366115,556948.8125
192.63044591293146,556929.1875
192.65087958220101,556942.6875
192.67131335123122,556889.125
192.6917472198038,556865.5
192.71218088837486,556875.0625
192.7326146569394,556852.625
192.75304852504632,556925.4375
192.7734821929189,556962.0
192.79391596078494,556989.6875
192.81434972842544,556955.375
192.83478349560028,556925.4375
192.85521726276784,556996.75
192.87565102994267,556930.0
192.8960848966526,556956.3125
192.91651856312092,557004.75
192.93695232959726,556951.875
192.95738599584,556948.6875
192.97781986184418,556959.5625
192.99825362762203,556985.4375
193.0186872931663,556997.8125
193.03912115847197,557022.8125
193.05955492378416,556963.375
193.0799886886307,556975.25
193.10042235346918,556976.9375
193.12085621808365,556966.3125
193.1412899824645,556971.625
193.16172364660451,557016.3125
193.1821575107533,556994.8125
193.2025912744357,556985.0
193.22302493811003,556981.5
193.24345870132674,556998.25
193.26389256454422,556981.1875
193.28432622752007,557031.8125
193.30475999050395,556971.875
193.32519385302294,556977.1875
193.34562761530105,556968.875
193.3660612775857,556941.125
193.38649503963825,556894.625
193.40692890145147,556983.875
193.4273625630376,556984.625
193.44779632439167,556963.25
193.4682301855064,556949.25
193.48866384662688,556896.0625
193.50909760728246,556929.5625
193.52953126793727,556888.9375
193.5499651283535,556887.0
193.57039888854342,556886.875
193.59083264849323,556954.625
193.61126630844956,556952.4375
193.63170016794174,556980.5
193.6521339274259,557002.6875
193.67256758668373,556970.9375
193.69300144547742,556997.125
193.7134352044959,556942.3125
193.73386886305525,556977.625
193.75430262138252,556971.0
193.77473647970328,556974.3125
